Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,25/07/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Suriname,SUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.190783143,0.179953936,1.7048949,2.739577424,8.239213377,15.22609246,8.355503754,4.013615853,1.046211012,-0.624954332,0.690975088,-1.975995714,-1.503168311,0.861130643,3.424449109,9.612301178,11.17714989,7.695630881,0.591392353,-8.252963382,6.887144381,-4.56284801,-4.437225263,-2.722506057,0.800251052,-0.536132037,-7.262398738,6.386753336,2.612606034,-5.517109382,1.903790901,-0.447194768,-7.330428941,2.388417093,-1.82789017,-1.126343337,3.587104006,0.336634942,-3.225258827,0.279669784,2.405018941,1.084406708,4.587906465,7.056654288,3.356658223,4.617503576,3.932247207,2.974680679,1.859727007,3.995382339,4.686482739,1.592811916,1.86823594,-0.753771107,-4.383405011,-5.893360629,0.511689799,3.86010295,0.05885853,-16.91141207,-3.669022983,1.054370688
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.513091948,5.787847094,5.534214827,6.394449787,5.73044665,3.936602521,-0.207808032,1.303574953,3.442924098,4.547442893,5.568547022,5.300319492,6.613002933,8.4881893,10.79969452,5.484389094,-5.581436385,6.617228486,2.539157147,1.146520641,0.524660149,2.59757523,5.06728463,1.812607028,2.778454293,3.886398879,2.371092536,-3.419117124,5.086186757,1.958730274
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.267565163,5.191132463,3.504881831,5.257453424,3.365877567,3.054123502,3.377418071,2.898197278,4.292355219,3.618340924,5.409482633,6.383588927,3.346279544,-8.380319592,0.90277138,0.652023243,-2.84370502,-1.163520875,2.667134059,2.133258028,3.116346601,4.747106183,4.076316305,2.73324724,-4.960040833,7.92052575,5.341921867
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.184618708,3.685605013,4.735939875,6.026059128,2.848259778,1.123989568,2.575374756,3.057694231,4.27371522,6.292337745,0.252434855,1.986921339,3.788932053,2.899184813,2.146253219,0.691238123,-1.945127147,1.455733753,3.613647519,1.493733159,0.334436786,1.19077538,1.85451508,4.134865287,1.991774101,2.452772613,3.009547766,2.088760519,1.972191268,-0.020759176,-1.817515173,-1.736630357,-2.632808452,3.1939554,3.391269115,1.417924238,3.011523033,4.253946709,4.165978928,4.598254794,1.177501892,1.864873974,1.929830384,3.927306257,2.44824844,4.075714897,2.675002671,-1.223069578,-5.151262729,5.052678573,2.418988511,-1.321002324,0.333984863,1.644244006,3.390176296,0.7961463,1.195147571,0.772577449,0.957561656,-2.87468419,4.754798639,1.946023171
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,10.73122631,2.583210666,6.034806138,2.759895119,10.57503461,-5.085340422,-2.132662041,-1.911803117,-0.250180943,8.790762677,11.35852962,-1.734369966,-2.04999071,2.74509528,0.083876032,7.997766726,10.29843299,1.772104368,8.602461224,17.04188773,-2.322908125,-0.729496926,0.047268401,2.369983834,4.843679962,1.707375523,1.318366941,1.131673202,1.615224158,0.562746631,-0.00294699,3.445076764,3.096498534,2.946514905,5.393372141,5.416934351,3.831022924,0.279382179,1.099749008,3.318722455,1.743010228,4.82073687,3.222714546,0.246802469,1.499857603,0.302953769,1.240947186,1.582707527,1.885724139,-2.480299705,6.832226163,3.101761453
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.751509141,6.542775596,-2.13646282,-4.136775648,-1.325377725,-2.547997424,-2.376527429,-7.204621927,-7.333128945,6.93558931,-17.88541716,5.957685665,8.327138215
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-7.519198962,5.570492761,7.370998439,3.298818659,-3.514268933,11.09230394,-1.935839653,4.980825751,-2.350806837,6.363348236,13.53241027,3.777202952,7.399933292,-0.524332918,0.819491966,13.94840488,-8.136689268,20.44213153,14.80423491,-5.963248107,-5.038637875,-2.645758626,-0.49574199,3.689946195,9.40285816,0.135752849,0.515688011,4.934241656,9.628727323,6.929141266,1.400771565,6.682334597,5.090562685,-5.00302414,-0.981459839,8.395845453,10.88479574,0.482967629,-0.109437697,3.326714564,-2.356613335,-1.834806954,-4.81617833,-2.490008253,8.501897213,7.153345154,8.321654207,-4.87712623,-2.861424258,1.627370136,12.42658766,2.104128265,-0.599133305,2.457612439,1.896972423,3.708269353,1.533503096,2.724450846,3.949839366,-9.425755928,4.554744202,7.927947403
Syrian Arab Republic,SYR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.548286032,20.87186549,-11.37311502,5.96139149,-0.856338603,-10.55079146,4.828293648,0.406203783,14.90738136,-5.02670069,5.301022651,21.39033942,-13.46867606,21.59753984,12.43717255,8.470318344,-5.109511956,6.226283638,-2.519969508,10.67091069,4.188165687,-0.530154024,-1.057654304,-10.76502711,5.639140382,-11.047373,-1.68415255,14.198176,-16.34766647,0.605389708,4.52225022,9.760214759,3.165996119,4.243927053,4.10426405,6.873052419,2.276406365,4.053446157,-5.983591992,-1.833603496,-1.491552,1.313731953,4.481402485,4.108899983,3.35987944,0.459605733,-0.812968046,0.725302005,4.198402534,2.788601917,1.07102213,-25.93119232,-22.49521229,-3.949252935,0.146192502,-5.216546919,-0.823278239,-0.442849729,-2.630992159,-6.99424539,,
Turks and Caicos Islands,TCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.877104109,-3.481133373,4.388946616,6.583542399,2.461528916,-6.400986738,1.428470263,1.429890144,-28.76064545,6.950289001,-1.78180319
Chad,TCD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.538780868,3.332558305,-3.501505253,-4.390870636,-1.291074959,-3.607791478,-1.066695174,-2.294830139,4.848362033,-0.146821501,-4.210230681,-1.015590339,-10.45321586,2.662092417,6.78018123,1.028013648,0.413551049,-2.19854286,-23.03731947,-6.160373559,1.02011643,0.478949696,10.05222814,0.775858311,20.63961852,-6.903467407,-5.752943885,11.64520363,1.415204969,-6.751168525,4.666821548,3.537776791,-17.60986501,7.719354653,-3.111290587,-2.206621114,2.100125421,3.368901104,-4.076926007,-4.20701537,8.001053927,4.814041637,10.25577118,27.83109465,12.74116064,-2.85311905,-0.167923467,-0.437900442,0.614501316,9.744973037,-3.354074685,5.150612145,2.006313918,3.15098859,-0.453003769,-9.161225856,-6.160905135,-1.026526888,-0.098958561,-4.66133902,-4.276978783,-0.899603181
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-13.39958317,-1.943834614,3.727478101,8.238532969,8.007924394,5.189240323,-3.917869271,-0.918822957,8.46420426,10.40157865,3.943564982,2.357902526,5.775788636,1.63205075,4.829727524,1.080450013,5.858953661,7.516863517,5.409980079,5.914704769,3.967905894,4.644900841,5.94539118,8.230265948,6.195235094,5.366921108,7.262406691,7.852206982,3.96848029,3.482295738,6.368734144,9.597352356,9.783523431,9.463709363,8.472005286,7.708760679,6.036996962,1.702650535,5.241142453,6.565924245,5.983309966,7.098941155,8.018260269,8.232753329,9.092392781,10.20847441,11.63291134,7.80651508,7.192564716,9.12942092,7.820311718,6.656577162,6.397849076,6.12915644,5.879477852,5.787681211,5.894360734,5.831170408,5.18552305,0.821418576,7.182201729,3.146340569
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.061114969,-6.042816975,-9.776674316,-4.905848137,-8.809274824,-0.392702558,0.899669263,2.795688795,-0.711207762,2.48922921,7.491600442,2.686527837,5.096064668,6.160822583,7.789561757,6.545279685,7.713201154,7.456292711,4.1829547,-5.022717525,4.197124554,5.436403985,2.96902364,2.815303766,1.732256427,0.882822632,1.298196898,3.836222745,3.352929462,2.338612042,-1.774329924,7.279340905,2.586596984
Togo,TGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,10.33716534,2.068067905,3.194617811,11.96792879,12.43152075,5.801667084,1.473365769,0.820147904,6.559578936,-1.063515819,-3.079907428,4.693234777,1.222773144,2.290422515,0.016871842,-4.336949324,4.480705303,8.457342837,-7.497645276,11.47364771,-6.215038205,-6.691078791,-8.53876533,2.106676611,2.257000477,-1.451665759,-2.48272066,3.47548761,1.012117847,-3.133695615,-3.543627826,-6.693309888,-14.51652358,14.58290178,3.13455792,4.76473422,10.7246385,-5.104797379,-0.458087337,-3.558947271,-1.868706289,1.150877512,3.974642458,-3.544703148,-7.10954805,-0.191993083,-4.0070262,1.136543951,2.632652168,3.302532704,3.61053796,3.806131357,3.430591596,3.273381519,3.127379718,2.967069878,1.803884904,2.605170363,2.422840817,-0.433796943,3.511859671,3.372713245
Thailand,THA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.272881702,4.346874726,4.765302678,3.629476863,4.941495204,7.834250801,5.455382347,5.026373479,3.548332097,8.282373933,1.999211913,1.44959704,7.290950017,1.775065915,2.38515258,6.785230222,7.37791168,7.871341779,3.127380699,2.925416258,3.664089046,3.203246831,3.479430666,3.694001451,2.665329516,3.594504404,7.563336605,11.31173989,10.30488821,9.346719046,6.871916892,6.490478355,6.683558178,6.460397344,6.637786546,4.272296615,-3.994106257,-8.765114592,3.404319498,3.421814811,2.496283653,5.202479885,6.271893252,5.419952834,3.380060038,4.179335862,4.6348769,0.968009165,-1.401481911,6.793959919,0.190947238,6.554004502,2.065308706,0.432582323,2.644812515,2.977158499,3.749843744,3.886439661,1.856848998,-6.287580891,1.314289777,2.457466869
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,0.530146611,-4.156473831,10.46677819,-9.418352297,-3.416735992,-9.41478045,-30.25402882,-17.30062376,-22.46866191,-14.07704733,-18.34826361,0.32645975,4.633178745,3.150691906,6.883574256,7.258658969,8.548267566,8.825128448,8.212584203,4.729870238,5.055225906,5.835861382,5.893088682,1.897164301,4.359555318,5.150687405,5.181983258,5.021062185,4.268557189,3.560193553,4.434283622,4.697657314,5.211722398,4.997436201,2.144186247,7.078973615,5.800205711
Turkmenistan,TKM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.043904132,-6.798594138,31.78276097,-7.138884274,-17.2310443,-1.151709731,-19.32760652,-9.254820121,4.85256677,-12.67060429,5.460336201,14.69954832,3.898199859,2.858928957,-1.105635721,1.966409833,3.675776671,11.50749615,9.444376584,9.493054042,13.00901217,4.443794242,7.396303384,12.71357237,9.108041446,8.190014191,8.292780829,4.592543895,4.351811629,4.718773372,4.507069544,4.688624039,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.169026046,1.296663703,-0.994084756,4.252795478,2.672081809,2.054812013,1.509279675,4.366472915,4.128902586,3.883665514,4.328142118,4.648314459,5.5469165,4.008196506,1.1645833,2.969457242,2.322949376,1.864052663,4.908459234,4.454554415,-1.458356407,-2.455339168,-4.425669626,1.540819899,1.077856436,1.669337331,1.36991904,-1.551996313,-0.32171008,-2.230627472,1.381119511,0.920976845,2.948983698,3.643750905,-1.020277522,2.335424229,3.627090512,0.996022312,-1.145725186,1.986081873,-1.181524492,-0.90463553,1.267977746,4.148109816,2.802112359,3.882299272,4.224192967,2.722817327,-3.119048493,5.590689176,3.42976355,1.483802338,1.826410618,0.366702507,-0.580320239,-1.191440179,0.95787475,0.760847779,-0.171311485,-7.112097156,6.178165643,3.019468445
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.44013935,-8.407205978,-3.985320262,-1.644954823,0.509520191,-6.553719244,7.580068047,8.858113816,7.822213719,7.024692378,3.624583218,2.582021145,0.983317805,2.419695326,0.974981265,1.800102995,-4.513692491,-2.154901023,21.7202719,29.92997972,3.621770176,-18.74325518
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,3.824477962,5.698195441,7.572253646,8.707659433,5.934240936,5.169002734,10.54865575,2.903553472,3.526341046,-0.037612036,11.95829042,-2.610605835,-6.392436936,-5.243157472,-8.711809012,-3.26861599,9.212850993,2.119670077,-3.225279034,0.251048524,-4.930638705,-1.243565667,-2.566640406,-0.798594257,8.765091799,-3.456578721,2.690984896,-0.099846084,0.03266706,0.803706759,4.480146914,1.757059652,4.583221067,2.532611597,4.136740013,0.868106802,1.404060714,0.43338734,5.610260753,2.459605906,3.234123909,4.12132907,1.754392762,0.63158499,3.208425582,-2.915982299,1.785555805,-1.541985908,-0.262176052,-1.249826025,3.421807804,1.419404041,-0.032880658,-0.686895034,-4.708971934,2.780477545,2.347196956
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.649416491,1.929824166,1.695398886,6.522232155,2.094466617,2.653603428,-2.429872498,-0.059086969,-2.389373437,6.110782034,-0.000522763,3.496154237,4.701008225,7.114323859,1.584027092,0.7578487,1.766217438,3.061048125,0.265442712,3.138756156,4.248038636,1.714245325,-2.992319306,-0.484588376,-0.672387184,-0.150156521,4.462168404,-5.386686399,0.579134054,6.591955722,0.925330753,0.699172883,2.461694273,1.652378933,6.989392521,3.608636124,0.493856828,0.897435309,0.19936359,-3.368004141,
South Asia (IDA & IBRD),TSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.771636204,0.981180463,2.790312157,5.234961939,-2.943607716,-1.079142925,3.747602545,2.196757505,3.362174941,3.445690281,-1.533142391,-3.918595126,1.456427509,0.104330927,4.49536026,0.264623455,3.854542024,3.696833913,-4.84915544,3.992757753,3.97809112,1.430199352,4.143917854,1.764083245,2.966325612,2.40069969,1.859355495,5.933650572,3.010569931,3.071967685,-0.142666266,3.474163453,2.036553618,3.65919086,4.602172296,4.55975457,1.65667807,3.397779306,5.465050114,2.107149748,2.443279548,1.63563748,5.286865894,5.638768101,5.734438738,5.933142044,5.643430664,1.775084676,5.379450688,5.906814101,3.591083757,3.998412138,4.626856418,5.576219856,6.035444993,6.392295139,5.246829115,5.086180398,2.76403767,-5.721617987,7.164711027,5.503292712
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.417518927,3.479487281,3.498506816,2.34041166,2.127830009,-1.199252693,-3.727961577,0.330060523,6.541769914,7.378858464,5.00247091,-0.064247262,1.55307314,4.950959938,-2.896263186,2.57856381,0.090629513,-3.346801125,0.904941594,0.837349211,-3.60827223,-4.003791912,-5.261999653,-0.710077422,-1.004632982,-0.92715942,0.217665408,1.45781801,-0.144515621,-0.318322626,-2.147787985,-2.727561919,-3.281652161,-1.514378793,0.702257034,2.375707474,1.695140454,-0.109730709,-0.441108689,0.830273884,1.535262088,3.516904925,1.370169235,3.728509881,3.168174757,3.214311684,3.265265568,2.277823054,0.202477117,3.056622646,1.381657882,-0.053020049,2.228016553,2.04213693,0.099230556,-1.410455754,-0.227838143,-0.03190222,-0.074132298,-4.536928156,1.539897313,1.001791735
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.66873599,0.820410463,3.70593139,5.775656821,-0.939766891,2.496188368,0.64569156,3.908458884,1.581968449,2.460702694,-0.095209926,4.433228859,0.316401025,2.437726938,0.156462442,5.041914662,7.709765257,8.524002447,2.133267552,8.869605253,3.218806267,2.503553385,-11.38267688,-6.822790961,-5.321178343,-4.597935363,-5.729876487,-4.938012108,-1.743847458,0.682999954,2.328212434,9.298392913,-1.31946111,2.976763328,3.299603689,6.676716597,7.136458808,7.764767928,7.659243849,6.488905191,3.673271606,7.343523063,13.79977071,7.345417274,5.595845656,12.56313758,4.15345776,2.802179778,-4.964072472,2.656160519,-0.977117819,5.83818269,3.097657508,2.615540339,-1.402399379,-7.345238006,-5.30488131,-2.590546878,-0.893769241,-7.568382946,-1.514121307,2.120772667
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,1.369610645,-2.251141962,7.554721695,1.973975822,1.927287105,7.68770272,14.68618462,-3.26393534,5.196968048,4.259300348,4.94936859,0.648423002,3.681866353,3.888215077,4.773913878,2.918577304,-2.95317431,2.079258791,3.019291899,2.865581565,-4.007364017,4.00747484,-2.339929818,-0.565265406,5.601188219,1.701461473,5.605081336,0.20192951,1.305497564,0.689205803,5.59581418,4.035519939,3.493069757,4.852816592,3.596026898,2.739037346,0.324463973,3.683117807,5.219832543,2.529027841,4.288249565,5.732862742,3.261953407,2.048569302,1.926220439,-3.267130183,2.893681767,1.288717988,1.929765049,-0.157752757,0.010796317,1.149143048,1.579078633,0.607712765,-9.660661575,3.543560609,1.748698598
Turkiye,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.507612644,2.740138906,6.162185629,2.754978861,0.327166735,8.453479206,2.025269249,4.075510914,1.569447612,0.854615086,3.188923837,5.033703561,0.980842505,3.325224411,4.98552197,8.20453503,1.196250786,-0.672822113,-2.684161021,-4.442239136,2.77543604,1.381268501,2.568294676,4.315571995,1.975489717,4.778605816,7.293127872,0.313037491,-1.646398044,7.216741989,-1.094959799,3.205758374,5.78373133,-6.326330968,6.067889697,5.619567788,5.850801079,0.816846708,-4.707525496,5.385567182,-7.138251276,4.969062414,4.373434322,8.309399699,7.533399484,5.570263162,3.750326616,-0.389113259,-6.015621981,6.990641203,9.733147454,3.252268707,6.645972547,2.876234076,4.04114037,1.571837928,6.100196757,2.085157754,-0.028123353,1.147943989,10.51288036,4.865927992
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.704032639,1.572610522,3.552911399,9.79881757,-5.262134269,-6.215766934,9.786266152,15.45321048,-1.625138124,-0.949939401,0.176696809,9.660586058,-4.931553669,-3.500431751,-5.815126602,1.233859397,5.886575736,5.3894081,-7.475019216,-3.538283307,5.320730671,-3.516303432,3.736151708,0.17432792,10.63999724,5.903789581,2.675552558,1.041983523,12.8765846,-5.252060333,0.577397944,-0.283870476
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011557292,4.26155397,-0.521184356,-1.924916568,-1.945561276,-2.301128111,0.317148555,2.601812118,1.43092812,1.043121101,2.137100274,1.604208029,3.230092105,4.333864469,3.876986634,4.631290025,4.542441304,3.589391561,3.819321934,2.846011509,2.671290177,3.625050343,4.649286199,1.509348747,3.605546402,3.459388345,2.674204145,3.220842912,3.25130029,2.140613114,2.656322122,-1.026490973,1.195259315,
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,3.151800836,-2.996699197,-6.013038692,-2.513282152,0.789792992,4.884937878,2.993920506,3.095332874,2.154273745,-0.047066395,4.647364952,2.903221493,8.525988324,6.152818912,2.08605807,1.829820745,4.611757161,-0.041787423,2.029305566,5.40510273,3.202284984,3.693646482,3.286767765,7.601959559,5.278298227,5.573044281,3.732510339,2.602544562,6.257298379,0.875761039,0.649426228,2.031585585,1.985923773,1.344186746,-0.412239332,2.749030459,2.885708923,-0.423316497,0.264400772,1.558648587
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.112565901,3.367510205,-6.558927908,-8.891546999,-10.15898751,-14.24735481,-22.51718609,-11.5035697,-9.197963376,-2.111948982,-1.019448613,0.745271248,6.971359711,9.949427008,6.344762227,10.40881321,12.64662717,3.829305329,8.301133677,8.863688463,2.79864235,-14.75897466,4.506344824,5.825146656,0.399970156,0.273496006,-4.875249963,-9.443832191,2.854802608,2.810645471,4.016381776,3.793723912,-3.101658589,4.318458481,
Upper middle income,UMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.369518298,1.677103836,1.052777694,5.953558702,4.417396871,3.422018645,0.708018807,3.274474807,5.113097174,5.630754335,4.166082294,4.259529695,5.657734152,3.978733079,3.087223297,3.284503245,3.252053401,3.564662722,5.131568233,4.903502704,0.976670101,0.426458984,-0.622418681,4.629766065,3.164408299,3.107033434,3.837801416,2.248913451,1.066726327,-0.281087827,-0.081033792,0.057899299,3.192134548,2.682203707,2.569965621,4.201527627,4.601591103,1.053167306,2.50511954,5.351639311,2.677801493,3.828058206,5.080522235,7.140428477,6.808719568,7.929527174,8.716831518,5.666727491,2.005145362,7.543006603,6.076496733,5.016289841,4.654457247,3.848318124,3.492687804,3.477917117,4.440057982,4.246125579,3.506290378,-1.131589719,7.148830688,2.794675259
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.20716929,-2.762439149,-0.994151391,1.30348405,-0.011850687,2.050018561,-4.532047237,1.054022642,5.119019978,1.735116052,-0.793102199,-1.86504158,-0.281137614,2.290900417,5.418686877,3.247131281,0.819631166,4.779270456,5.661427388,5.376812015,1.137512945,-10.1548641,-10.69714549,-1.634562121,0.930956149,8.202038607,7.372389393,0.855353327,0.446963211,-0.317980081,2.932443968,7.303314325,2.074468171,6.669323981,-2.011426953,4.978087652,7.93099829,3.954631868,-2.009892883,-2.324954543,-4.097996634,-7.885543449,0.690750521,4.890119116,7.334976049,3.953910787,6.337655625,6.936003351,3.993184323,7.53025567,4.881023872,3.246526464,4.326613641,2.919729657,0.041679877,1.363677415,1.489637689,0.014491566,0.704262098,-6.281483198,5.363391611,5.028120769
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.618121193,4.480669354,2.908271948,4.340548963,5.07809761,5.277113858,1.389951286,3.758819368,2.097369706,-1.438450533,1.995600235,4.138096775,4.642155744,-1.445134344,-1.184581412,4.391462867,3.577146706,4.422984607,2.033887065,-1.209298263,1.536320281,-2.734569731,3.631979296,6.312167656,3.250656423,2.510885967,2.538623537,3.235416109,2.698166672,0.7414861,-1.434200125,2.096612766,1.405708565,2.760882297,1.468718234,2.572259204,3.197212055,3.270511073,3.597985018,2.925440983,-0.039919729,0.756774051,1.916480451,2.895847779,2.533784114,1.796486326,1.044930137,-0.820367899,-3.450015923,1.860291678,0.814519358,1.533102035,1.138692347,1.540380649,1.953004118,0.933375362,1.59713559,2.404867872,1.829668388,-3.700952528,5.779548418,1.676971297
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22715884,0.512465734,-0.416633675,-2.591204663,-13.25760641,-4.495155415,-7.042874372,-2.674535885,-0.226716896,3.235306542,2.63473868,3.181779109,2.408081724,2.853468768,2.70878259,3.026728084,6.216411405,5.713013285,6.148245628,7.925723268,7.292860007,6.243041209,4.602330394,4.6775345,5.537338042,5.633700765,5.086104316,5.364816972,4.106072761,2.652484732,4.056506686,4.011392185,0.053822233,5.3022179,3.49604367
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.666520467,1.889962853,-7.80400064,2.040766378,-0.705054292,-1.572770206,-10.88984264,4.979208643,1.412070842,9.246541898,1.687391975,24.40401035,-12.04418911,-9.730162614,-8.43408432,9.501893033,12.38152406,9.015905327,2.757369796,1.872746766,3.926411727,3.726162099,1.507244389,5.963219134,5.626937188,5.142787583,0.094734673,13.76323752,1.185320822,3.994565279,0.872827152,5.962658705,3.884636112,-1.527559277,7.549557653,1.185108628,3.517831332,4.191399432,2.863481929,1.801564337,1.90223086,5.519476975,7.013934853,4.576987002,3.005377086,7.588435566,3.885155039,0.866999465,-0.950808501,-4.005527482,-0.053088583,1.749451826,3.066102157,1.654739354,3.20029419,4.659683228,1.946435732,3.438015001,1.004572182,-3.470755412,1.043445752,5.340705885
"Venezuela, RB",VEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.423006652,4.801439327,0.393174928,7.436865735,0.756709881,-1.760437823,-0.43015719,3.980072173,-2.391427884,4.447587859,-1.556667788,-1.706122456,3.979082282,-0.893274776,-0.072519748,4.632955327,3.233479634,-0.556315888,-2.067167548,-7.07256373,-3.089621332,-4.710783046,-6.317600878,-1.212408472,-2.392208361,3.775750889,0.938044341,3.164038143,-10.82072223,3.905847448,7.14950515,3.630630697,-1.958390438,-4.464584002,1.758333116,-2.25304789,4.22181256,-1.695532386,-7.787498607,1.7311451,1.513897608,-10.4774248,-9.369276364,16.280063,8.490127021,8.115562125,7.082213076,3.737397826,-4.54882021,-2.816899035,2.811795401,4.284533881,0.094579108,-5.025111414,,,,,,,,
British Virgin Islands,VGB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.392409019,3.323031122,3.497713552,3.585222912,4.041316111,1.162598335,-6.600820338,0.640017046,-8.147450692,-14.73218495,-6.157647384,-1.62976238,-0.267922316,1.786070569,-0.517853882,2.171426079,3.097666614,-1.798090794,,
Vietnam,VNM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,1.368354689,0.422269258,1.252035644,2.825486359,5.02121078,2.829262524,3.719124222,6.419959109,5.965740436,6.850361955,7.672176131,7.607799877,6.570647246,4.297434233,3.438780911,5.601279272,5.106408112,5.233738847,5.805460737,6.444990452,6.47249051,5.946165322,6.105167318,4.631076534,4.318505017,5.293286344,5.283265615,4.379563692,4.42343677,5.293390881,5.877861594,5.618680387,5.909238407,6.467176044,6.392604079,1.937355342,1.699389545,7.228984384
